,travel_1,comserexp_1,pop_1,real_gni_pc_1,real_travel_mil_1,rtrend_dev_travel_1,arrivals_2,travel_2,comserexp_2,pop_2,real_gni_pc_2,real_travel_mil_2,rtrend_dev_travel_2,diff_gni,mega_past_2,r1,r2
91,0.46681212541127226,-0.5528218122473443,-0.2744917814373116,,-0.5467119577003983,-0.35981309205160006,-0.4859455472776516,-0.2911201979034457,-0.44863135545754,-0.2541457544002181,-0.6055553874448669,-0.46836590917838233,-0.2150628755678953,,0.0,0,1
92,-0.7325905649687461,-0.048032303108866005,-0.3001620014628964,-0.11184578625746144,-0.4799195402089497,-0.440485218058184,0.039524645916598634,-1.3526110163181218,0.6597399570023872,-0.3001550956971437,1.377821831211256,0.03923153856262696,-0.1892827114247295,0.11184578632566482,0.0,1,1
93,,,-0.29296368262574235,-0.11184578253342374,,,-0.5509844048702752,0.5855555189938569,-0.4610091883189195,-0.29253562356053076,-0.6417239251968097,-0.48488770736619347,0.5807865462322045,0.11184578249033181,0.0,0,1
94,,,-0.2831345072417172,-0.11184578626556019,,,-0.45366063359285164,0.7245786835104855,-0.4362743735055715,-0.28428812282710086,-0.46160105850095196,-0.42943053389540065,-0.14538102635020345,0.11184578623239468,0.0,0,1
95,,,-0.2768800644562314,,,,-0.42762945621503473,-0.6036408016175799,-0.3624352926213688,-0.2941015306658522,-0.03335154732731749,-0.3802889926874436,-0.17004698047544775,,0.0,0,1
96,-1.2428489811039267,0.18337961237895306,-0.24433227059447243,-0.11184578613516878,-0.41936261157809407,-0.1891932751427803,-0.2980207712528111,-1.0450339394980048,0.4456007314319632,-0.2717461624020891,2.3025012276461028,0.16481251708174016,0.15709789577198205,0.11184578625433036,0.0,1,1
97,,,-0.25164778544466504,-0.11184578620117926,,,-0.20796696843225532,1.6090248684147412,-0.4130764286858117,-0.2079327245222963,-0.5486621932177616,-0.3274081158710064,-0.1429269072585758,0.1118457861632159,0.0,0,1
98,,,-0.28210786527177917,-0.11184578627008442,,,-0.5523914955393464,,,-0.26599845997379185,-0.6295069271091734,,,0.11184578622766576,0.0,0,0
99,0.14030329062020774,-0.5663095784051166,-0.3002447485514725,-0.11184578627040791,-0.5572390852194674,-0.3580354673881905,-0.546294102640038,-1.3547130302377965,-0.4585814773900514,-0.28849878797473494,-0.6354185557428936,-0.48520303490783023,-0.21253713590128295,0.11184578622766347,0.0,1,1
100,0.8533774891980211,-0.47437786286164085,0.0765203703289063,-0.11184578626939509,-0.48759247444133286,-0.21666457685745988,0.5268470476382523,0.5972162157618127,-0.008740380355253718,0.06823566400250233,-0.4889702065847163,0.47129329053600527,0.0617361400019096,0.11184578623472129,0.0,1,1
