,country,isocode,arrivals,travel,comserexp,gni_pc,gdp_deflator,olymph,olymp23h,solymph,solymp23h,wolymph,wolymp23h,mcuph,mcup23h,mega,megabid,olymph_cumul,olymph_past,mega_cumul,mega_past,solymph_cumul,solymph_past,wolymph_cumul,wolymph_past,mcuph_cumul,mcuph_past,megabid_cumul,megabid_past,olymp23h_cumul,olymp23h_past,solymp23h_cumul,solymp23h_past,wolymp23h_cumul,wolymp23h_past,mcup23h_cumul,mcup23h_past,mega_bh,olymp_bh,solymp_bh,wolymp_bh,mcup_bh,mega_bhpast,olymp_bhpast,solymp_bhpast,wolymp_bhpast,mcup_bhpast,year,pop,travel_mil_usd_current,def2007,real_gni_pc,real_travel_mil,rtravel_counter,rtemp,rtemp2,rtravel_obs,numcode,rtrend_dev_travel,fitted1,fitted2,fitted3,fitted4,fitted5,fitted6,fitted7,fitted8,fitted9,fitted10,fitted11,fitted12,fitted13,fitted14,fitted15,fitted16,fitted17,fitted18,fitted19,fitted20,fitted21,fitted22,fitted23,fitted24,fitted25,fitted26,fitted27,fitted28,fitted29,fitted30,fitted31,fitted32,fitted33,fitted34,fitted35,fitted36,fitted37,fitted38,fitted39,fitted40,fitted41,fitted42,fitted43,fitted44,fitted45,fitted46,fitted47,fitted48,fitted49,fitted50,fitted51,fitted52,fitted53,fitted54,fitted55,fitted56,fitted57,fitted58,fitted59,fitted60,fitted61,fitted62,fitted63,fitted64,fitted65,fitted66,fitted67,fitted68,fitted69,fitted70,fitted71,fitted72,fitted73,fitted74,fitted75,fitted76,fitted77,fitted78,fitted79,fitted80,fitted81,fitted82,fitted83,fitted84,fitted85,fitted86,fitted87,fitted88,fitted89,fitted90,fitted91,fitted92,fitted93,fitted94,fitted95,fitted96,fitted97,fitted98,fitted99,fitted100,fitted101,fitted102,fitted103,fitted104,fitted105,fitted106,fitted107,fitted108,fitted109,fitted110,fitted111,fitted112
3438,Tunisia,TUN,,64.47369,934895595.37447,990.0,41.188577698431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,6280.477,602.76166,187.16675,4498.7007,2739.0347,1.0,4.0,32.0,32.0,103.0,804.6084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.4263,,,,,,,,,
3439,Tunisia,TUN,,69.07731,990235522.926012,1160.0,46.460206218323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980,6443.183,684.0281,187.16675,4673.105,2755.6338,1.0,5.0,32.0,32.0,103.0,814.60144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.0323,,,,,,,,,
3440,Tunisia,TUN,,68.19172,929518282.577307,1260.0,51.761663159814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1981,6605.707,633.8545,187.16675,4556.0767,2291.9758,1.0,6.0,32.0,32.0,103.0,344.33728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.6385,,,,,,,,,
3441,Tunisia,TUN,,67.276054,926039574.099739,1220.0,60.047494543562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1982,6734.098,623.00287,187.16675,3802.7136,1941.8865,1.0,7.0,32.0,32.0,103.0,-12.358154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.2446,,,,,,,,,
3442,Tunisia,TUN,,66.4,920787704.430662,1200.0,67.673956652387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983,6859.89,611.4031,187.16675,3318.8557,1690.9655,1.0,8.0,32.0,32.0,103.0,-269.88525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.8507,,,,,,,,,
3443,Tunisia,TUN,,60.526318,831581206.195871,1200.0,72.398412476912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1984,7184.53,503.32547,187.16675,3102.2793,1301.2135,1.0,9.0,32.0,32.0,103.0,-666.2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.4568,,,,,,,,,
3444,Tunisia,TUN,,63.22931,883167980.755163,1160.0,75.002671169324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985,7362.332,558.421,187.16675,2894.7427,1393.5216,1.0,10.0,32.0,32.0,103.0,-580.5414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.063,,,,,,,,,
3445,Tunisia,TUN,,62.9683,874023309.38725,1100.0,77.644765757492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1986,7544.677,550.3576,187.16675,2651.6072,1326.6656,1.0,11.0,32.0,32.0,103.0,-654.0034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980.6691,,,,,,,,,
3446,Tunisia,TUN,,65.45265,1159700119.16794,1160.0,81.659552845529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1987,7724.865,759.0545,187.16675,2658.7634,1739.7812,1.0,12.0,32.0,32.0,103.0,-247.4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.2751,,,,,,,,,
3447,Tunisia,TUN,,75.65963,1767303143.19993,1190.0,87.950763515399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1988,7894.886,1337.135,187.16675,2532.4219,2845.5376,1.0,13.0,32.0,32.0,103.0,851.65625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.8813,,,,,,,,,
3448,Tunisia,TUN,,65.74148,1328318051.94064,1210.0,95.716185454991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1989,8052.714,873.2559,187.16675,2366.076,1707.5948,1.0,14.0,32.0,32.0,103.0,-292.89258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.4874,,,,,,,,,
3449,Tunisia,TUN,,64.7867,1574573055.02846,1350.0,100.000924590406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990,8206.94,1020.1139,187.16675,2526.7278,1909.2964,1.0,15.0,32.0,32.0,103.0,-97.79712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0935,,,,,,,,,
3450,Tunisia,TUN,,58.47808,1307563010.06268,1420.0,107.037791758247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1991,8364.458,764.63776,187.16675,2483.018,1337.049,1.0,16.0,32.0,32.0,103.0,-676.65063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.6996,,,,,,,,,
3451,Tunisia,TUN,,62.19293,1887084008.59307,1620.0,113.129895749932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,8522.694,1173.6328,187.16675,2680.1946,1941.7063,1.0,17.0,32.0,32.0,103.0,-78.59949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.3058,,,,,,,,,
3452,Tunisia,TUN,,62.7551,1952693671.18034,1660.0,118.437207198475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993,8679.978,1225.4149,187.16675,2623.304,1936.5276,1.0,18.0,32.0,32.0,103.0,-90.38428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.9119,,,,,,,,,
3453,Tunisia,TUN,,65.165985,2173882598.14724,1740.0,123.797743837043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994,8831.233,1416.632,187.16675,2630.663,2141.7708,1.0,19.0,32.0,32.0,103.0,108.25281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.518,,,,,,,,,
3454,Tunisia,TUN,4120000.0,63.716423,2401268834.25853,1820.0,130.422278821811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995,8972.101,1530.0026,187.16675,2611.8503,2195.6802,1.0,20.0,32.0,32.0,103.0,155.55603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040.1241,,,,,,,,,
3455,Tunisia,TUN,3885000.0,62.845528,2527202527.20253,2010.0,136.104250246277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996,9104.682,1588.2338,187.16675,2764.0957,2184.0945,1.0,21.0,32.0,32.0,103.0,137.36426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2046.7302,,,,,,,,,
3456,Tunisia,TUN,4263000.0,61.256733,2518291901.83032,2080.0,141.48319657703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,9233.857,1542.6233,187.16675,2751.6118,2040.7214,1.0,22.0,32.0,32.0,103.0,-12.61499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2053.3364,,,,,,,,,
3457,Tunisia,TUN,4718000.0,63.55675,2607302026.38916,2050.0,145.765438639565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998,9358.665,1657.1165,187.16675,2632.2551,2127.7822,1.0,23.0,32.0,32.0,103.0,67.83984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059.9424,,,,,,,,,
3458,Tunisia,TUN,4832000.0,65.966515,2769289131.48854,2090.0,150.304610585827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999,9478.606,1826.8035,187.16675,2602.5715,2274.8262,1.0,24.0,32.0,32.0,103.0,208.27759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066.5486,,,,,,,,,
3459,Tunisia,TUN,5058000.0,62.782467,2679685315.11047,2090.0,155.081436826088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000,9593.402,1682.3726,187.16675,2522.407,2030.4442,1.0,25.0,32.0,32.0,103.0,-42.71057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2073.1548,,,,,,,,,
3460,Tunisia,TUN,5387000.0,61.89189,2828918216.80843,2060.0,159.484565812971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001,9705.102,1750.871,187.16675,2417.56,2054.7747,1.0,26.0,32.0,32.0,103.0,-24.986084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.7607,,,,,,,,,
3461,Tunisia,TUN,5064000.0,58.524723,2603160461.40861,2000.0,163.253971717877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002,9815.644,1523.4924,187.16675,2292.952,1746.6473,1.0,27.0,32.0,32.0,103.0,-339.7196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2086.367,,,,,,,,,
3462,Tunisia,TUN,5114000.0,55.679955,2842156323.77195,2260.0,166.431509964442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003,9924.742,1582.5114,187.16675,2541.5671,1779.672,1.0,28.0,32.0,32.0,103.0,-313.3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2092.973,,,,,,,,,
3463,Tunisia,TUN,5998000.0,55.976276,3519965742.42586,2650.0,170.75916791765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,10032.375,1970.3457,187.16675,2904.6282,2159.6685,1.0,29.0,32.0,32.0,103.0,60.089355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099.579,,,,,,,,,
3464,Tunisia,TUN,6378000.0,54.928772,3900855535.28762,2870.0,176.116569478559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,10029.0,2142.6921,187.16675,3050.074,2277.1323,1.0,30.0,32.0,32.0,103.0,170.94702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106.1853,,,,,,,,,
3465,Tunisia,TUN,6550000.0,54.662792,4161905298.54811,3040.0,182.82714011925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,10132.25,2275.0137,187.16675,3112.1577,2329.0137,1.0,31.0,32.0,32.0,103.0,216.22241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.7913,,,,,,,,,
3466,Tunisia,TUN,6758000.0,54.130848,4757139233.75585,3210.0,187.166745938368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,,2575.0798,187.16675,3210.0,2575.0798,1.0,32.0,32.0,32.0,103.0,455.68237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119.3975,,,,,,,,,
3467,Tunisia,TUN,,,,3290.0,196.525858227423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,,,187.16675,3133.321,,,32.0,32.0,32.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.0037,,,,,,,,,
3468,Turkey,TUR,,41.2731,487000000.0,1240.0,0.00237947349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975,41210.53,201.0,843.44495,439539140.0,,1.0,1.0,34.0,34.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43146.133,,,,,,,,
3469,Turkey,TUR,,36.127743,501000000.0,1280.0,0.002751225653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1976,42213.21,180.99998,843.44495,392410400.0,,1.0,2.0,34.0,34.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42359.02,,,,,,,,
3470,Turkey,TUR,,44.759827,458000000.0,1230.0,0.003413891912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1977,43205.46,205.0,843.44495,303886980.0,,1.0,3.0,34.0,34.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41571.91,,,,,,,,
3471,Turkey,TUR,,60.62176,386000000.0,1240.0,0.005037032479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1978,44204.65,234.0,843.44495,207636480.0,,1.0,4.0,34.0,34.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40784.797,,,,,,,,
3472,Turkey,TUR,,50.905796,552000000.0,1550.0,0.008901124567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1979,45235.96,281.0,843.44495,146873540.0,,1.0,5.0,34.0,34.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39997.688,,,,,,,,
